year,week,epiweek_id,epiweek,state_id,state_name,weighted_ili,is_observed,is_imputed,weighted_ili_raw,imputation_source
2013,40,0,2013W40,0,Alabama,1.59044,1,0,1.59044,observed
2013,40,0,2013W40,1,Alaska,0.6238,1,0,0.6238,observed
2013,40,0,2013W40,2,Arizona,0.792311,1,0,0.792311,observed
2013,40,0,2013W40,3,Arkansas,1.63326,1,0,1.63326,observed
2013,40,0,2013W40,4,California,1.52479,1,0,1.52479,observed
2013,40,0,2013W40,5,Colorado,0.652244,1,0,0.652244,observed
2013,40,0,2013W40,6,Connecticut,0.701388,1,0,0.701388,observed
2013,40,0,2013W40,7,Delaware,0.49636,1,0,0.49636,observed
2013,40,0,2013W40,8,District of Columbia,5.41463,1,0,5.41463,observed
2013,40,0,2013W40,9,Florida,0.672156,0,1,,cross_sectional_median
2013,40,0,2013W40,10,Georgia,1.00692,1,0,1.00692,observed
2013,40,0,2013W40,11,Hawaii,1.25261,1,0,1.25261,observed
2013,40,0,2013W40,12,Idaho,0.5631,1,0,0.5631,observed
2013,40,0,2013W40,13,Illinois,1.41144,1,0,1.41144,observed
2013,40,0,2013W40,14,Indiana,0.918555,1,0,0.918555,observed
2013,40,0,2013W40,15,Iowa,0.170691,1,0,0.170691,observed
2013,40,0,2013W40,16,Kansas,0.333611,1,0,0.333611,observed
2013,40,0,2013W40,17,Kentucky,0.242983,1,0,0.242983,observed
2013,40,0,2013W40,18,Louisiana,0.672156,0,1,,cross_sectional_median
2013,40,0,2013W40,19,Maine,0.823958,1,0,0.823958,observed
2013,40,0,2013W40,20,Maryland,0.544569,1,0,0.544569,observed
2013,40,0,2013W40,21,Massachusetts,0.621216,1,0,0.621216,observed
2013,40,0,2013W40,22,Michigan,1.1005,1,0,1.1005,observed
2013,40,0,2013W40,23,Minnesota,0.259572,1,0,0.259572,observed
2013,40,0,2013W40,24,Mississippi,2.57892,1,0,2.57892,observed
2013,40,0,2013W40,25,Missouri,1.10175,1,0,1.10175,observed
2013,40,0,2013W40,26,Montana,0.0852152,1,0,0.0852152,observed
2013,40,0,2013W40,27,Nebraska,0.469484,1,0,0.469484,observed
2013,40,0,2013W40,28,Nevada,0.584908,1,0,0.584908,observed
2013,40,0,2013W40,29,New Hampshire,0.0760601,1,0,0.0760601,observed
2013,40,0,2013W40,30,New Jersey,1.51614,1,0,1.51614,observed
2013,40,0,2013W40,31,New Mexico,1.84558,1,0,1.84558,observed
2013,40,0,2013W40,32,New York,1.3974539,1,0,1.3974539,observed
2013,40,0,2013W40,33,North Carolina,0.356983,1,0,0.356983,observed
2013,40,0,2013W40,34,North Dakota,0.0765697,1,0,0.0765697,observed
2013,40,0,2013W40,35,Ohio,0.478911,1,0,0.478911,observed
2013,40,0,2013W40,36,Oklahoma,2.33181,1,0,2.33181,observed
2013,40,0,2013W40,37,Oregon,0.0904432,1,0,0.0904432,observed
2013,40,0,2013W40,38,Pennsylvania,0.754364,1,0,0.754364,observed
2013,40,0,2013W40,39,Rhode Island,0.0931677,1,0,0.0931677,observed
2013,40,0,2013W40,40,South Carolina,0.272533,1,0,0.272533,observed
2013,40,0,2013W40,41,South Dakota,0.672156,1,0,0.672156,observed
2013,40,0,2013W40,42,Tennessee,0.292969,1,0,0.292969,observed
2013,40,0,2013W40,43,Texas,2.2366,1,0,2.2366,observed
2013,40,0,2013W40,44,Utah,1.16469,1,0,1.16469,observed
2013,40,0,2013W40,45,Vermont,1.77116,1,0,1.77116,observed
2013,40,0,2013W40,46,Virginia,1.28394,1,0,1.28394,observed
2013,40,0,2013W40,47,Washington,0.569882,1,0,0.569882,observed
2013,40,0,2013W40,48,West Virginia,0.425137,1,0,0.425137,observed
2013,40,0,2013W40,49,Wisconsin,0.704887,1,0,0.704887,observed
2013,40,0,2013W40,50,Wyoming,0.451778,1,0,0.451778,observed
2013,41,1,2013W41,0,Alabama,1.71352,1,0,1.71352,observed
2013,41,1,2013W41,1,Alaska,0.838926,1,0,0.838926,observed
2013,41,1,2013W41,2,Arizona,1.00148,1,0,1.00148,observed
2013,41,1,2013W41,3,Arkansas,1.58351,1,0,1.58351,observed
2013,41,1,2013W41,4,California,1.75269,1,0,1.75269,observed
2013,41,1,2013W41,5,Colorado,0.618727,1,0,0.618727,observed
2013,41,1,2013W41,6,Connecticut,0.765879,1,0,0.765879,observed
2013,41,1,2013W41,7,Delaware,0.0378215,1,0,0.0378215,observed
2013,41,1,2013W41,8,District of Columbia,6.02353,1,0,6.02353,observed
2013,41,1,2013W41,9,Florida,0.838926,0,1,,cross_sectional_median
2013,41,1,2013W41,10,Georgia,0.971469,1,0,0.971469,observed
2013,41,1,2013W41,11,Hawaii,1.98556,1,0,1.98556,observed
2013,41,1,2013W41,12,Idaho,0.553385,1,0,0.553385,observed
2013,41,1,2013W41,13,Illinois,1.52682,1,0,1.52682,observed
2013,41,1,2013W41,14,Indiana,0.89906,1,0,0.89906,observed
2013,41,1,2013W41,15,Iowa,0.198186,1,0,0.198186,observed
2013,41,1,2013W41,16,Kansas,0.600429,1,0,0.600429,observed
2013,41,1,2013W41,17,Kentucky,0.168366,1,0,0.168366,observed
2013,41,1,2013W41,18,Louisiana,0.838926,0,1,,cross_sectional_median
2013,41,1,2013W41,19,Maine,0.554468,1,0,0.554468,observed
2013,41,1,2013W41,20,Maryland,0.985784,1,0,0.985784,observed
2013,41,1,2013W41,21,Massachusetts,0.702243,1,0,0.702243,observed
2013,41,1,2013W41,22,Michigan,1.1484,1,0,1.1484,observed
2013,41,1,2013W41,23,Minnesota,0.660264,1,0,0.660264,observed
2013,41,1,2013W41,24,Mississippi,2.88654,1,0,2.88654,observed
2013,41,1,2013W41,25,Missouri,1.32619,1,0,1.32619,observed
2013,41,1,2013W41,26,Montana,0.113766,1,0,0.113766,observed
2013,41,1,2013W41,27,Nebraska,0.76,1,0,0.76,observed
2013,41,1,2013W41,28,Nevada,0.777235,1,0,0.777235,observed
2013,41,1,2013W41,29,New Hampshire,0.0736784,1,0,0.0736784,observed
2013,41,1,2013W41,30,New Jersey,1.49528,1,0,1.49528,observed
2013,41,1,2013W41,31,New Mexico,1.81932,1,0,1.81932,observed
2013,41,1,2013W41,32,New York,1.3047708,1,0,1.3047708,observed
2013,41,1,2013W41,33,North Carolina,0.867367,1,0,0.867367,observed
2013,41,1,2013W41,34,North Dakota,0.0485909,1,0,0.0485909,observed
2013,41,1,2013W41,35,Ohio,0.646813,1,0,0.646813,observed
2013,41,1,2013W41,36,Oklahoma,1.87829,1,0,1.87829,observed
2013,41,1,2013W41,37,Oregon,0.151668,1,0,0.151668,observed
2013,41,1,2013W41,38,Pennsylvania,0.826735,1,0,0.826735,observed
2013,41,1,2013W41,39,Rhode Island,0.118143,1,0,0.118143,observed
2013,41,1,2013W41,40,South Carolina,0.334804,1,0,0.334804,observed
2013,41,1,2013W41,41,South Dakota,0.938385,1,0,0.938385,observed
2013,41,1,2013W41,42,Tennessee,0.245376,1,0,0.245376,observed
2013,41,1,2013W41,43,Texas,2.39646,1,0,2.39646,observed
2013,41,1,2013W41,44,Utah,1.29191,1,0,1.29191,observed
2013,41,1,2013W41,45,Vermont,1.84513,1,0,1.84513,observed
2013,41,1,2013W41,46,Virginia,1.28999,1,0,1.28999,observed
2013,41,1,2013W41,47,Washington,0.469106,1,0,0.469106,observed
2013,41,1,2013W41,48,West Virginia,0.600144,1,0,0.600144,observed
2013,41,1,2013W41,49,Wisconsin,1.06082,1,0,1.06082,observed
2013,41,1,2013W41,50,Wyoming,0.645919,1,0,0.645919,observed
2013,42,2,2013W42,0,Alabama,1.58193,1,0,1.58193,observed
2013,42,2,2013W42,1,Alaska,0.655431,1,0,0.655431,observed
2013,42,2,2013W42,2,Arizona,1.05946,1,0,1.05946,observed
2013,42,2,2013W42,3,Arkansas,1.67325,1,0,1.67325,observed
2013,42,2,2013W42,4,California,1.74662,1,0,1.74662,observed
2013,42,2,2013W42,5,Colorado,0.513635,1,0,0.513635,observed
2013,42,2,2013W42,6,Connecticut,0.851115,1,0,0.851115,observed
2013,42,2,2013W42,7,Delaware,0.758725,1,0,0.758725,observed
2013,42,2,2013W42,8,District of Columbia,5.67605,1,0,5.67605,observed
2013,42,2,2013W42,9,Florida,0.822763,0,1,,cross_sectional_median
2013,42,2,2013W42,10,Georgia,1.01722,1,0,1.01722,observed
2013,42,2,2013W42,11,Hawaii,1.98925,1,0,1.98925,observed
2013,42,2,2013W42,12,Idaho,0.822763,1,0,0.822763,observed
2013,42,2,2013W42,13,Illinois,1.60253,1,0,1.60253,observed
2013,42,2,2013W42,14,Indiana,0.984087,1,0,0.984087,observed
2013,42,2,2013W42,15,Iowa,0.208695,1,0,0.208695,observed
2013,42,2,2013W42,16,Kansas,0.572597,1,0,0.572597,observed
2013,42,2,2013W42,17,Kentucky,0.284356,1,0,0.284356,observed
2013,42,2,2013W42,18,Louisiana,0.822763,0,1,,cross_sectional_median
2013,42,2,2013W42,19,Maine,0.826162,1,0,0.826162,observed
2013,42,2,2013W42,20,Maryland,0.930275,1,0,0.930275,observed
2013,42,2,2013W42,21,Massachusetts,0.838235,1,0,0.838235,observed
2013,42,2,2013W42,22,Michigan,1.27306,1,0,1.27306,observed
2013,42,2,2013W42,23,Minnesota,0.510856,1,0,0.510856,observed
2013,42,2,2013W42,24,Mississippi,3.59019,1,0,3.59019,observed
2013,42,2,2013W42,25,Missouri,1.00076,1,0,1.00076,observed
2013,42,2,2013W42,26,Montana,0.0796495,1,0,0.0796495,observed
2013,42,2,2013W42,27,Nebraska,0.79698,1,0,0.79698,observed
2013,42,2,2013W42,28,Nevada,0.714734,1,0,0.714734,observed
2013,42,2,2013W42,29,New Hampshire,0.0366838,1,0,0.0366838,observed
2013,42,2,2013W42,30,New Jersey,1.75227,1,0,1.75227,observed
2013,42,2,2013W42,31,New Mexico,1.70027,1,0,1.70027,observed
2013,42,2,2013W42,32,New York,1.3841516,1,0,1.3841516,observed
2013,42,2,2013W42,33,North Carolina,0.746314,1,0,0.746314,observed
2013,42,2,2013W42,34,North Dakota,0.0484966,1,0,0.0484966,observed
2013,42,2,2013W42,35,Ohio,0.525323,1,0,0.525323,observed
2013,42,2,2013W42,36,Oklahoma,2.11759,1,0,2.11759,observed
2013,42,2,2013W42,37,Oregon,0.443568,1,0,0.443568,observed
2013,42,2,2013W42,38,Pennsylvania,0.711153,1,0,0.711153,observed
2013,42,2,2013W42,39,Rhode Island,0.10915,1,0,0.10915,observed
2013,42,2,2013W42,40,South Carolina,0.365519,1,0,0.365519,observed
2013,42,2,2013W42,41,South Dakota,0.586354,1,0,0.586354,observed
2013,42,2,2013W42,42,Tennessee,0.323485,1,0,0.323485,observed
2013,42,2,2013W42,43,Texas,2.65115,1,0,2.65115,observed
2013,42,2,2013W42,44,Utah,1.3136,1,0,1.3136,observed
2013,42,2,2013W42,45,Vermont,1.4652,1,0,1.4652,observed
2013,42,2,2013W42,46,Virginia,1.44527,1,0,1.44527,observed
2013,42,2,2013W42,47,Washington,0.462509,1,0,0.462509,observed
2013,42,2,2013W42,48,West Virginia,0.450942,1,0,0.450942,observed
2013,42,2,2013W42,49,Wisconsin,0.492459,1,0,0.492459,observed
2013,42,2,2013W42,50,Wyoming,0.305052,1,0,0.305052,observed
2013,43,3,2013W43,0,Alabama,3.05901,1,0,3.05901,observed
2013,43,3,2013W43,1,Alaska,0.640732,1,0,0.640732,observed
2013,43,3,2013W43,2,Arizona,0.840393,1,0,0.840393,observed
2013,43,3,2013W43,3,Arkansas,1.7695,1,0,1.7695,observed
2013,43,3,2013W43,4,California,1.77965,1,0,1.77965,observed
2013,43,3,2013W43,5,Colorado,0.76778,1,0,0.76778,observed
2013,43,3,2013W43,6,Connecticut,1.32646,1,0,1.32646,observed
2013,43,3,2013W43,7,Delaware,1.43247,1,0,1.43247,observed
2013,43,3,2013W43,8,District of Columbia,6.50195,1,0,6.50195,observed
2013,43,3,2013W43,9,Florida,0.927118,0,1,,cross_sectional_median
2013,43,3,2013W43,10,Georgia,1.1974,1,0,1.1974,observed
2013,43,3,2013W43,11,Hawaii,1.95767,1,0,1.95767,observed
2013,43,3,2013W43,12,Idaho,0.312392,1,0,0.312392,observed
2013,43,3,2013W43,13,Illinois,1.73267,1,0,1.73267,observed
2013,43,3,2013W43,14,Indiana,1.11026,1,0,1.11026,observed
2013,43,3,2013W43,15,Iowa,0.217745,1,0,0.217745,observed
2013,43,3,2013W43,16,Kansas,0.927118,1,0,0.927118,observed
2013,43,3,2013W43,17,Kentucky,0.38655,1,0,0.38655,observed
2013,43,3,2013W43,18,Louisiana,0.927118,0,1,,cross_sectional_median
2013,43,3,2013W43,19,Maine,0.631413,1,0,0.631413,observed
2013,43,3,2013W43,20,Maryland,0.838383,1,0,0.838383,observed
2013,43,3,2013W43,21,Massachusetts,0.714331,1,0,0.714331,observed
2013,43,3,2013W43,22,Michigan,1.07441,1,0,1.07441,observed
2013,43,3,2013W43,23,Minnesota,1.12782,1,0,1.12782,observed
2013,43,3,2013W43,24,Mississippi,4.09245,1,0,4.09245,observed
2013,43,3,2013W43,25,Missouri,1.24873,1,0,1.24873,observed
2013,43,3,2013W43,26,Montana,0.0,1,0,0.0,observed
2013,43,3,2013W43,27,Nebraska,0.947672,1,0,0.947672,observed
2013,43,3,2013W43,28,Nevada,0.745461,1,0,0.745461,observed
2013,43,3,2013W43,29,New Hampshire,0.122951,1,0,0.122951,observed
2013,43,3,2013W43,30,New Jersey,1.73516,1,0,1.73516,observed
2013,43,3,2013W43,31,New Mexico,1.83791,1,0,1.83791,observed
2013,43,3,2013W43,32,New York,1.5680418,1,0,1.5680418,observed
2013,43,3,2013W43,33,North Carolina,0.734639,1,0,0.734639,observed
2013,43,3,2013W43,34,North Dakota,0.145419,1,0,0.145419,observed
2013,43,3,2013W43,35,Ohio,0.541415,1,0,0.541415,observed
2013,43,3,2013W43,36,Oklahoma,2.4853,1,0,2.4853,observed
2013,43,3,2013W43,37,Oregon,0.321268,1,0,0.321268,observed
2013,43,3,2013W43,38,Pennsylvania,0.794165,1,0,0.794165,observed
2013,43,3,2013W43,39,Rhode Island,0.178227,1,0,0.178227,observed
2013,43,3,2013W43,40,South Carolina,0.572246,1,0,0.572246,observed
2013,43,3,2013W43,41,South Dakota,0.587293,1,0,0.587293,observed
2013,43,3,2013W43,42,Tennessee,0.260769,1,0,0.260769,observed
2013,43,3,2013W43,43,Texas,2.45818,1,0,2.45818,observed
2013,43,3,2013W43,44,Utah,1.49544,1,0,1.49544,observed
2013,43,3,2013W43,45,Vermont,1.56829,1,0,1.56829,observed
2013,43,3,2013W43,46,Virginia,1.51564,1,0,1.51564,observed
2013,43,3,2013W43,47,Washington,0.654889,1,0,0.654889,observed
2013,43,3,2013W43,48,West Virginia,0.63305,1,0,0.63305,observed
2013,43,3,2013W43,49,Wisconsin,0.945354,1,0,0.945354,observed
2013,43,3,2013W43,50,Wyoming,0.368,1,0,0.368,observed
2013,44,4,2013W44,0,Alabama,2.89768,1,0,2.89768,observed
2013,44,4,2013W44,1,Alaska,0.457666,1,0,0.457666,observed
2013,44,4,2013W44,2,Arizona,1.04156,1,0,1.04156,observed
2013,44,4,2013W44,3,Arkansas,2.37823,1,0,2.37823,observed
2013,44,4,2013W44,4,California,1.99307,1,0,1.99307,observed
2013,44,4,2013W44,5,Colorado,0.547727,1,0,0.547727,observed
2013,44,4,2013W44,6,Connecticut,1.78213,1,0,1.78213,observed
2013,44,4,2013W44,7,Delaware,1.11441,1,0,1.11441,observed
2013,44,4,2013W44,8,District of Columbia,5.20038,1,0,5.20038,observed
2013,44,4,2013W44,9,Florida,0.988609,0,1,,cross_sectional_median
2013,44,4,2013W44,10,Georgia,1.44104,1,0,1.44104,observed
2013,44,4,2013W44,11,Hawaii,2.10403,1,0,2.10403,observed
2013,44,4,2013W44,12,Idaho,0.531538,1,0,0.531538,observed
2013,44,4,2013W44,13,Illinois,1.84818,1,0,1.84818,observed
2013,44,4,2013W44,14,Indiana,1.01808,1,0,1.01808,observed
2013,44,4,2013W44,15,Iowa,0.291361,1,0,0.291361,observed
2013,44,4,2013W44,16,Kansas,0.990375,1,0,0.990375,observed
2013,44,4,2013W44,17,Kentucky,0.538913,1,0,0.538913,observed
2013,44,4,2013W44,18,Louisiana,0.988609,0,1,,cross_sectional_median
2013,44,4,2013W44,19,Maine,0.31428,1,0,0.31428,observed
2013,44,4,2013W44,20,Maryland,0.684679,1,0,0.684679,observed
2013,44,4,2013W44,21,Massachusetts,0.752864,1,0,0.752864,observed
2013,44,4,2013W44,22,Michigan,1.15028,1,0,1.15028,observed
2013,44,4,2013W44,23,Minnesota,1.32789,1,0,1.32789,observed
2013,44,4,2013W44,24,Mississippi,4.3561,1,0,4.3561,observed
2013,44,4,2013W44,25,Missouri,1.06213,1,0,1.06213,observed
2013,44,4,2013W44,26,Montana,0.0776096,1,0,0.0776096,observed
2013,44,4,2013W44,27,Nebraska,0.472306,1,0,0.472306,observed
2013,44,4,2013W44,28,Nevada,0.804817,1,0,0.804817,observed
2013,44,4,2013W44,29,New Hampshire,0.144796,1,0,0.144796,observed
2013,44,4,2013W44,30,New Jersey,1.66137,1,0,1.66137,observed
2013,44,4,2013W44,31,New Mexico,1.949,1,0,1.949,observed
2013,44,4,2013W44,32,New York,1.660026,1,0,1.660026,observed
2013,44,4,2013W44,33,North Carolina,0.821066,1,0,0.821066,observed
2013,44,4,2013W44,34,North Dakota,0.739523,1,0,0.739523,observed
2013,44,4,2013W44,35,Ohio,0.565866,1,0,0.565866,observed
2013,44,4,2013W44,36,Oklahoma,2.48809,1,0,2.48809,observed
2013,44,4,2013W44,37,Oregon,0.459559,1,0,0.459559,observed
2013,44,4,2013W44,38,Pennsylvania,0.829274,1,0,0.829274,observed
2013,44,4,2013W44,39,Rhode Island,0.337942,1,0,0.337942,observed
2013,44,4,2013W44,40,South Carolina,0.558744,1,0,0.558744,observed
2013,44,4,2013W44,41,South Dakota,0.709478,1,0,0.709478,observed
2013,44,4,2013W44,42,Tennessee,0.294748,1,0,0.294748,observed
2013,44,4,2013W44,43,Texas,2.54797,1,0,2.54797,observed
2013,44,4,2013W44,44,Utah,1.272,1,0,1.272,observed
2013,44,4,2013W44,45,Vermont,1.31212,1,0,1.31212,observed
2013,44,4,2013W44,46,Virginia,1.63527,1,0,1.63527,observed
2013,44,4,2013W44,47,Washington,0.587889,1,0,0.587889,observed
2013,44,4,2013W44,48,West Virginia,0.578331,1,0,0.578331,observed
2013,44,4,2013W44,49,Wisconsin,0.988609,1,0,0.988609,observed
2013,44,4,2013W44,50,Wyoming,0.576541,1,0,0.576541,observed
2013,45,5,2013W45,0,Alabama,3.31035,1,0,3.31035,observed
2013,45,5,2013W45,1,Alaska,0.563258,1,0,0.563258,observed
2013,45,5,2013W45,2,Arizona,1.14376,1,0,1.14376,observed
2013,45,5,2013W45,3,Arkansas,1.96604,1,0,1.96604,observed
2013,45,5,2013W45,4,California,2.29774,1,0,2.29774,observed
2013,45,5,2013W45,5,Colorado,0.679462,1,0,0.679462,observed
2013,45,5,2013W45,6,Connecticut,1.81609,1,0,1.81609,observed
2013,45,5,2013W45,7,Delaware,1.22997,1,0,1.22997,observed
2013,45,5,2013W45,8,District of Columbia,7.20887,1,0,7.20887,observed
2013,45,5,2013W45,9,Florida,1.00333,0,1,,cross_sectional_median
2013,45,5,2013W45,10,Georgia,1.57451,1,0,1.57451,observed
2013,45,5,2013W45,11,Hawaii,2.20936,1,0,2.20936,observed
2013,45,5,2013W45,12,Idaho,0.390117,1,0,0.390117,observed
2013,45,5,2013W45,13,Illinois,1.79131,1,0,1.79131,observed
2013,45,5,2013W45,14,Indiana,1.12326,1,0,1.12326,observed
2013,45,5,2013W45,15,Iowa,0.261519,1,0,0.261519,observed
2013,45,5,2013W45,16,Kansas,1.12446,1,0,1.12446,observed
2013,45,5,2013W45,17,Kentucky,0.564254,1,0,0.564254,observed
2013,45,5,2013W45,18,Louisiana,1.00333,0,1,,cross_sectional_median
2013,45,5,2013W45,19,Maine,0.329075,1,0,0.329075,observed
2013,45,5,2013W45,20,Maryland,0.722491,1,0,0.722491,observed
2013,45,5,2013W45,21,Massachusetts,0.792602,1,0,0.792602,observed
2013,45,5,2013W45,22,Michigan,1.35071,1,0,1.35071,observed
2013,45,5,2013W45,23,Minnesota,0.953188,1,0,0.953188,observed
2013,45,5,2013W45,24,Mississippi,4.64586,1,0,4.64586,observed
2013,45,5,2013W45,25,Missouri,1.16895,1,0,1.16895,observed
2013,45,5,2013W45,26,Montana,0.0376932,1,0,0.0376932,observed
2013,45,5,2013W45,27,Nebraska,0.690407,1,0,0.690407,observed
2013,45,5,2013W45,28,Nevada,1.00333,1,0,1.00333,observed
2013,45,5,2013W45,29,New Hampshire,0.273684,1,0,0.273684,observed
2013,45,5,2013W45,30,New Jersey,1.60633,1,0,1.60633,observed
2013,45,5,2013W45,31,New Mexico,2.03065,1,0,2.03065,observed
2013,45,5,2013W45,32,New York,1.7453399,1,0,1.7453399,observed
2013,45,5,2013W45,33,North Carolina,0.891586,1,0,0.891586,observed
2013,45,5,2013W45,34,North Dakota,0.234926,1,0,0.234926,observed
2013,45,5,2013W45,35,Ohio,0.684692,1,0,0.684692,observed
2013,45,5,2013W45,36,Oklahoma,3.53245,1,0,3.53245,observed
2013,45,5,2013W45,37,Oregon,0.307613,1,0,0.307613,observed
2013,45,5,2013W45,38,Pennsylvania,0.773813,1,0,0.773813,observed
2013,45,5,2013W45,39,Rhode Island,0.152486,1,0,0.152486,observed
2013,45,5,2013W45,40,South Carolina,0.450721,1,0,0.450721,observed
2013,45,5,2013W45,41,South Dakota,0.889713,1,0,0.889713,observed
2013,45,5,2013W45,42,Tennessee,0.370059,1,0,0.370059,observed
2013,45,5,2013W45,43,Texas,2.98433,1,0,2.98433,observed
2013,45,5,2013W45,44,Utah,1.263,1,0,1.263,observed
2013,45,5,2013W45,45,Vermont,1.86391,1,0,1.86391,observed
2013,45,5,2013W45,46,Virginia,1.56031,1,0,1.56031,observed
2013,45,5,2013W45,47,Washington,0.39869,1,0,0.39869,observed
2013,45,5,2013W45,48,West Virginia,0.714434,1,0,0.714434,observed
2013,45,5,2013W45,49,Wisconsin,1.09842,1,0,1.09842,observed
2013,45,5,2013W45,50,Wyoming,0.576419,1,0,0.576419,observed
2013,46,6,2013W46,0,Alabama,3.30741,1,0,3.30741,observed
2013,46,6,2013W46,1,Alaska,0.429185,1,0,0.429185,observed
2013,46,6,2013W46,2,Arizona,1.07193,1,0,1.07193,observed
2013,46,6,2013W46,3,Arkansas,1.76103,1,0,1.76103,observed
2013,46,6,2013W46,4,California,2.29161,1,0,2.29161,observed
2013,46,6,2013W46,5,Colorado,0.593258,1,0,0.593258,observed
2013,46,6,2013W46,6,Connecticut,1.17647,1,0,1.17647,observed
2013,46,6,2013W46,7,Delaware,1.28205,1,0,1.28205,observed
2013,46,6,2013W46,8,District of Columbia,7.79841,1,0,7.79841,observed
2013,46,6,2013W46,9,Florida,0.990508,0,1,,cross_sectional_median
2013,46,6,2013W46,10,Georgia,1.66375,1,0,1.66375,observed
2013,46,6,2013W46,11,Hawaii,2.1264,1,0,2.1264,observed
2013,46,6,2013W46,12,Idaho,0.870687,1,0,0.870687,observed
2013,46,6,2013W46,13,Illinois,1.80678,1,0,1.80678,observed
2013,46,6,2013W46,14,Indiana,1.12862,1,0,1.12862,observed
2013,46,6,2013W46,15,Iowa,0.201719,1,0,0.201719,observed
2013,46,6,2013W46,16,Kansas,0.736096,1,0,0.736096,observed
2013,46,6,2013W46,17,Kentucky,0.464582,1,0,0.464582,observed
2013,46,6,2013W46,18,Louisiana,0.990508,0,1,,cross_sectional_median
2013,46,6,2013W46,19,Maine,0.698273,1,0,0.698273,observed
2013,46,6,2013W46,20,Maryland,1.02634,1,0,1.02634,observed
2013,46,6,2013W46,21,Massachusetts,0.858244,1,0,0.858244,observed
2013,46,6,2013W46,22,Michigan,1.4787,1,0,1.4787,observed
2013,46,6,2013W46,23,Minnesota,0.463714,1,0,0.463714,observed
2013,46,6,2013W46,24,Mississippi,5.02288,1,0,5.02288,observed
2013,46,6,2013W46,25,Missouri,1.23795,1,0,1.23795,observed
2013,46,6,2013W46,26,Montana,0.295334,1,0,0.295334,observed
2013,46,6,2013W46,27,Nebraska,0.953107,1,0,0.953107,observed
2013,46,6,2013W46,28,Nevada,0.93076,1,0,0.93076,observed
2013,46,6,2013W46,29,New Hampshire,0.191083,1,0,0.191083,observed
2013,46,6,2013W46,30,New Jersey,1.5635,1,0,1.5635,observed
2013,46,6,2013W46,31,New Mexico,2.3425,1,0,2.3425,observed
2013,46,6,2013W46,32,New York,1.7834051,1,0,1.7834051,observed
2013,46,6,2013W46,33,North Carolina,0.990508,1,0,0.990508,observed
2013,46,6,2013W46,34,North Dakota,0.0694927,1,0,0.0694927,observed
2013,46,6,2013W46,35,Ohio,0.71213,1,0,0.71213,observed
2013,46,6,2013W46,36,Oklahoma,3.42067,1,0,3.42067,observed
2013,46,6,2013W46,37,Oregon,0.484914,1,0,0.484914,observed
2013,46,6,2013W46,38,Pennsylvania,0.887462,1,0,0.887462,observed
2013,46,6,2013W46,39,Rhode Island,0.111803,1,0,0.111803,observed
2013,46,6,2013W46,40,South Carolina,0.322779,1,0,0.322779,observed
2013,46,6,2013W46,41,South Dakota,1.10861,1,0,1.10861,observed
2013,46,6,2013W46,42,Tennessee,0.492741,1,0,0.492741,observed
2013,46,6,2013W46,43,Texas,3.57321,1,0,3.57321,observed
2013,46,6,2013W46,44,Utah,1.16391,1,0,1.16391,observed
2013,46,6,2013W46,45,Vermont,1.87949,1,0,1.87949,observed
2013,46,6,2013W46,46,Virginia,1.57625,1,0,1.57625,observed
2013,46,6,2013W46,47,Washington,0.43734,1,0,0.43734,observed
2013,46,6,2013W46,48,West Virginia,0.906949,1,0,0.906949,observed
2013,46,6,2013W46,49,Wisconsin,0.802139,1,0,0.802139,observed
2013,46,6,2013W46,50,Wyoming,0.373648,1,0,0.373648,observed
2013,47,7,2013W47,0,Alabama,3.76957,1,0,3.76957,observed
2013,47,7,2013W47,1,Alaska,0.439883,1,0,0.439883,observed
2013,47,7,2013W47,2,Arizona,1.31731,1,0,1.31731,observed
2013,47,7,2013W47,3,Arkansas,2.06209,1,0,2.06209,observed
2013,47,7,2013W47,4,California,2.13404,1,0,2.13404,observed
2013,47,7,2013W47,5,Colorado,0.754498,1,0,0.754498,observed
2013,47,7,2013W47,6,Connecticut,0.666667,1,0,0.666667,observed
2013,47,7,2013W47,7,Delaware,0.840598,1,0,0.840598,observed
2013,47,7,2013W47,8,District of Columbia,8.19936,1,0,8.19936,observed
2013,47,7,2013W47,9,Florida,0.996678,0,1,,cross_sectional_median
2013,47,7,2013W47,10,Georgia,1.99441,1,0,1.99441,observed
2013,47,7,2013W47,11,Hawaii,2.53583,1,0,2.53583,observed
2013,47,7,2013W47,12,Idaho,0.996678,1,0,0.996678,observed
2013,47,7,2013W47,13,Illinois,1.93023,1,0,1.93023,observed
2013,47,7,2013W47,14,Indiana,1.02115,1,0,1.02115,observed
2013,47,7,2013W47,15,Iowa,0.22015,1,0,0.22015,observed
2013,47,7,2013W47,16,Kansas,1.29288,1,0,1.29288,observed
2013,47,7,2013W47,17,Kentucky,0.304366,1,0,0.304366,observed
2013,47,7,2013W47,18,Louisiana,0.996678,0,1,,cross_sectional_median
2013,47,7,2013W47,19,Maine,0.418493,1,0,0.418493,observed
2013,47,7,2013W47,20,Maryland,0.886032,1,0,0.886032,observed
2013,47,7,2013W47,21,Massachusetts,0.808617,1,0,0.808617,observed
2013,47,7,2013W47,22,Michigan,1.4711,1,0,1.4711,observed
2013,47,7,2013W47,23,Minnesota,0.376189,1,0,0.376189,observed
