year,week,epiweek_id,epiweek,state_id,state_name,weighted_ili,is_imputed
2013,40,0,2013W40,0,Alabama,1.59044,0
2013,40,0,2013W40,1,Alaska,0.6238,0
2013,40,0,2013W40,2,Arizona,0.792311,0
2013,40,0,2013W40,3,Arkansas,1.63326,0
2013,40,0,2013W40,4,California,1.52479,0
2013,40,0,2013W40,5,Colorado,0.652244,0
2013,40,0,2013W40,6,Connecticut,0.701388,0
2013,40,0,2013W40,7,Delaware,0.49636,0
2013,40,0,2013W40,8,District of Columbia,5.41463,0
2013,40,0,2013W40,9,Florida,2.67425,1
2013,40,0,2013W40,10,Georgia,1.00692,0
2013,40,0,2013W40,11,Hawaii,1.25261,0
2013,40,0,2013W40,12,Idaho,0.5631,0
2013,40,0,2013W40,13,Illinois,1.41144,0
2013,40,0,2013W40,14,Indiana,0.918555,0
2013,40,0,2013W40,15,Iowa,0.170691,0
2013,40,0,2013W40,16,Kansas,0.333611,0
2013,40,0,2013W40,17,Kentucky,0.242983,0
2013,40,0,2013W40,18,Louisiana,1.55987,1
2013,40,0,2013W40,19,Maine,0.823958,0
2013,40,0,2013W40,20,Maryland,0.544569,0
2013,40,0,2013W40,21,Massachusetts,0.621216,0
2013,40,0,2013W40,22,Michigan,1.1005,0
2013,40,0,2013W40,23,Minnesota,0.259572,0
2013,40,0,2013W40,24,Mississippi,2.57892,0
2013,40,0,2013W40,25,Missouri,1.10175,0
2013,40,0,2013W40,26,Montana,0.0852152,0
2013,40,0,2013W40,27,Nebraska,0.469484,0
2013,40,0,2013W40,28,Nevada,0.584908,0
2013,40,0,2013W40,29,New Hampshire,0.0760601,0
2013,40,0,2013W40,30,New Jersey,1.51614,0
2013,40,0,2013W40,31,New Mexico,1.84558,0
2013,40,0,2013W40,32,New York,1.3974539,0
2013,40,0,2013W40,33,North Carolina,0.356983,0
2013,40,0,2013W40,34,North Dakota,0.0765697,0
2013,40,0,2013W40,35,Ohio,0.478911,0
2013,40,0,2013W40,36,Oklahoma,2.33181,0
2013,40,0,2013W40,37,Oregon,0.0904432,0
2013,40,0,2013W40,38,Pennsylvania,0.754364,0
2013,40,0,2013W40,39,Rhode Island,0.0931677,0
2013,40,0,2013W40,40,South Carolina,0.272533,0
2013,40,0,2013W40,41,South Dakota,0.672156,0
2013,40,0,2013W40,42,Tennessee,0.292969,0
2013,40,0,2013W40,43,Texas,2.2366,0
2013,40,0,2013W40,44,Utah,1.16469,0
2013,40,0,2013W40,45,Vermont,1.77116,0
2013,40,0,2013W40,46,Virginia,1.28394,0
2013,40,0,2013W40,47,Washington,0.569882,0
2013,40,0,2013W40,48,West Virginia,0.425137,0
2013,40,0,2013W40,49,Wisconsin,0.704887,0
2013,40,0,2013W40,50,Wyoming,0.451778,0
2013,41,1,2013W41,0,Alabama,1.71352,0
2013,41,1,2013W41,1,Alaska,0.838926,0
2013,41,1,2013W41,2,Arizona,1.00148,0
2013,41,1,2013W41,3,Arkansas,1.58351,0
2013,41,1,2013W41,4,California,1.75269,0
2013,41,1,2013W41,5,Colorado,0.618727,0
2013,41,1,2013W41,6,Connecticut,0.765879,0
2013,41,1,2013W41,7,Delaware,0.0378215,0
2013,41,1,2013W41,8,District of Columbia,6.02353,0
2013,41,1,2013W41,9,Florida,2.67425,1
2013,41,1,2013W41,10,Georgia,0.971469,0
2013,41,1,2013W41,11,Hawaii,1.98556,0
2013,41,1,2013W41,12,Idaho,0.553385,0
2013,41,1,2013W41,13,Illinois,1.52682,0
2013,41,1,2013W41,14,Indiana,0.89906,0
2013,41,1,2013W41,15,Iowa,0.198186,0
2013,41,1,2013W41,16,Kansas,0.600429,0
2013,41,1,2013W41,17,Kentucky,0.168366,0
2013,41,1,2013W41,18,Louisiana,1.55987,1
2013,41,1,2013W41,19,Maine,0.554468,0
2013,41,1,2013W41,20,Maryland,0.985784,0
2013,41,1,2013W41,21,Massachusetts,0.702243,0
2013,41,1,2013W41,22,Michigan,1.1484,0
2013,41,1,2013W41,23,Minnesota,0.660264,0
2013,41,1,2013W41,24,Mississippi,2.88654,0
2013,41,1,2013W41,25,Missouri,1.32619,0
2013,41,1,2013W41,26,Montana,0.113766,0
2013,41,1,2013W41,27,Nebraska,0.76,0
2013,41,1,2013W41,28,Nevada,0.777235,0
2013,41,1,2013W41,29,New Hampshire,0.0736784,0
2013,41,1,2013W41,30,New Jersey,1.49528,0
2013,41,1,2013W41,31,New Mexico,1.81932,0
2013,41,1,2013W41,32,New York,1.3047708,0
2013,41,1,2013W41,33,North Carolina,0.867367,0
2013,41,1,2013W41,34,North Dakota,0.0485909,0
2013,41,1,2013W41,35,Ohio,0.646813,0
2013,41,1,2013W41,36,Oklahoma,1.87829,0
2013,41,1,2013W41,37,Oregon,0.151668,0
2013,41,1,2013W41,38,Pennsylvania,0.826735,0
2013,41,1,2013W41,39,Rhode Island,0.118143,0
2013,41,1,2013W41,40,South Carolina,0.334804,0
2013,41,1,2013W41,41,South Dakota,0.938385,0
2013,41,1,2013W41,42,Tennessee,0.245376,0
2013,41,1,2013W41,43,Texas,2.39646,0
2013,41,1,2013W41,44,Utah,1.29191,0
2013,41,1,2013W41,45,Vermont,1.84513,0
2013,41,1,2013W41,46,Virginia,1.28999,0
2013,41,1,2013W41,47,Washington,0.469106,0
2013,41,1,2013W41,48,West Virginia,0.600144,0
2013,41,1,2013W41,49,Wisconsin,1.06082,0
2013,41,1,2013W41,50,Wyoming,0.645919,0
2013,42,2,2013W42,0,Alabama,1.58193,0
2013,42,2,2013W42,1,Alaska,0.655431,0
2013,42,2,2013W42,2,Arizona,1.05946,0
2013,42,2,2013W42,3,Arkansas,1.67325,0
2013,42,2,2013W42,4,California,1.74662,0
2013,42,2,2013W42,5,Colorado,0.513635,0
2013,42,2,2013W42,6,Connecticut,0.851115,0
2013,42,2,2013W42,7,Delaware,0.758725,0
2013,42,2,2013W42,8,District of Columbia,5.67605,0
2013,42,2,2013W42,9,Florida,2.67425,1
2013,42,2,2013W42,10,Georgia,1.01722,0
2013,42,2,2013W42,11,Hawaii,1.98925,0
2013,42,2,2013W42,12,Idaho,0.822763,0
2013,42,2,2013W42,13,Illinois,1.60253,0
2013,42,2,2013W42,14,Indiana,0.984087,0
2013,42,2,2013W42,15,Iowa,0.208695,0
2013,42,2,2013W42,16,Kansas,0.572597,0
2013,42,2,2013W42,17,Kentucky,0.284356,0
2013,42,2,2013W42,18,Louisiana,1.55987,1
2013,42,2,2013W42,19,Maine,0.826162,0
2013,42,2,2013W42,20,Maryland,0.930275,0
2013,42,2,2013W42,21,Massachusetts,0.838235,0
2013,42,2,2013W42,22,Michigan,1.27306,0
2013,42,2,2013W42,23,Minnesota,0.510856,0
2013,42,2,2013W42,24,Mississippi,3.59019,0
2013,42,2,2013W42,25,Missouri,1.00076,0
2013,42,2,2013W42,26,Montana,0.0796495,0
2013,42,2,2013W42,27,Nebraska,0.79698,0
2013,42,2,2013W42,28,Nevada,0.714734,0
2013,42,2,2013W42,29,New Hampshire,0.0366838,0
2013,42,2,2013W42,30,New Jersey,1.75227,0
2013,42,2,2013W42,31,New Mexico,1.70027,0
2013,42,2,2013W42,32,New York,1.3841516,0
2013,42,2,2013W42,33,North Carolina,0.746314,0
2013,42,2,2013W42,34,North Dakota,0.0484966,0
2013,42,2,2013W42,35,Ohio,0.525323,0
2013,42,2,2013W42,36,Oklahoma,2.11759,0
2013,42,2,2013W42,37,Oregon,0.443568,0
2013,42,2,2013W42,38,Pennsylvania,0.711153,0
2013,42,2,2013W42,39,Rhode Island,0.10915,0
2013,42,2,2013W42,40,South Carolina,0.365519,0
2013,42,2,2013W42,41,South Dakota,0.586354,0
2013,42,2,2013W42,42,Tennessee,0.323485,0
2013,42,2,2013W42,43,Texas,2.65115,0
2013,42,2,2013W42,44,Utah,1.3136,0
2013,42,2,2013W42,45,Vermont,1.4652,0
2013,42,2,2013W42,46,Virginia,1.44527,0
2013,42,2,2013W42,47,Washington,0.462509,0
2013,42,2,2013W42,48,West Virginia,0.450942,0
2013,42,2,2013W42,49,Wisconsin,0.492459,0
2013,42,2,2013W42,50,Wyoming,0.305052,0
2013,43,3,2013W43,0,Alabama,3.05901,0
2013,43,3,2013W43,1,Alaska,0.640732,0
2013,43,3,2013W43,2,Arizona,0.840393,0
2013,43,3,2013W43,3,Arkansas,1.7695,0
2013,43,3,2013W43,4,California,1.77965,0
2013,43,3,2013W43,5,Colorado,0.76778,0
2013,43,3,2013W43,6,Connecticut,1.32646,0
2013,43,3,2013W43,7,Delaware,1.43247,0
2013,43,3,2013W43,8,District of Columbia,6.50195,0
2013,43,3,2013W43,9,Florida,2.67425,1
2013,43,3,2013W43,10,Georgia,1.1974,0
2013,43,3,2013W43,11,Hawaii,1.95767,0
2013,43,3,2013W43,12,Idaho,0.312392,0
2013,43,3,2013W43,13,Illinois,1.73267,0
2013,43,3,2013W43,14,Indiana,1.11026,0
2013,43,3,2013W43,15,Iowa,0.217745,0
2013,43,3,2013W43,16,Kansas,0.927118,0
2013,43,3,2013W43,17,Kentucky,0.38655,0
2013,43,3,2013W43,18,Louisiana,1.55987,1
2013,43,3,2013W43,19,Maine,0.631413,0
2013,43,3,2013W43,20,Maryland,0.838383,0
2013,43,3,2013W43,21,Massachusetts,0.714331,0
2013,43,3,2013W43,22,Michigan,1.07441,0
2013,43,3,2013W43,23,Minnesota,1.12782,0
2013,43,3,2013W43,24,Mississippi,4.09245,0
2013,43,3,2013W43,25,Missouri,1.24873,0
2013,43,3,2013W43,26,Montana,0.0,0
2013,43,3,2013W43,27,Nebraska,0.947672,0
2013,43,3,2013W43,28,Nevada,0.745461,0
2013,43,3,2013W43,29,New Hampshire,0.122951,0
2013,43,3,2013W43,30,New Jersey,1.73516,0
2013,43,3,2013W43,31,New Mexico,1.83791,0
2013,43,3,2013W43,32,New York,1.5680418,0
2013,43,3,2013W43,33,North Carolina,0.734639,0
2013,43,3,2013W43,34,North Dakota,0.145419,0
2013,43,3,2013W43,35,Ohio,0.541415,0
2013,43,3,2013W43,36,Oklahoma,2.4853,0
2013,43,3,2013W43,37,Oregon,0.321268,0
2013,43,3,2013W43,38,Pennsylvania,0.794165,0
2013,43,3,2013W43,39,Rhode Island,0.178227,0
2013,43,3,2013W43,40,South Carolina,0.572246,0
2013,43,3,2013W43,41,South Dakota,0.587293,0
2013,43,3,2013W43,42,Tennessee,0.260769,0
2013,43,3,2013W43,43,Texas,2.45818,0
2013,43,3,2013W43,44,Utah,1.49544,0
2013,43,3,2013W43,45,Vermont,1.56829,0
2013,43,3,2013W43,46,Virginia,1.51564,0
2013,43,3,2013W43,47,Washington,0.654889,0
2013,43,3,2013W43,48,West Virginia,0.63305,0
2013,43,3,2013W43,49,Wisconsin,0.945354,0
2013,43,3,2013W43,50,Wyoming,0.368,0
2013,44,4,2013W44,0,Alabama,2.89768,0
2013,44,4,2013W44,1,Alaska,0.457666,0
2013,44,4,2013W44,2,Arizona,1.04156,0
2013,44,4,2013W44,3,Arkansas,2.37823,0
2013,44,4,2013W44,4,California,1.99307,0
2013,44,4,2013W44,5,Colorado,0.547727,0
2013,44,4,2013W44,6,Connecticut,1.78213,0
2013,44,4,2013W44,7,Delaware,1.11441,0
2013,44,4,2013W44,8,District of Columbia,5.20038,0
2013,44,4,2013W44,9,Florida,2.67425,1
2013,44,4,2013W44,10,Georgia,1.44104,0
2013,44,4,2013W44,11,Hawaii,2.10403,0
2013,44,4,2013W44,12,Idaho,0.531538,0
2013,44,4,2013W44,13,Illinois,1.84818,0
2013,44,4,2013W44,14,Indiana,1.01808,0
2013,44,4,2013W44,15,Iowa,0.291361,0
2013,44,4,2013W44,16,Kansas,0.990375,0
2013,44,4,2013W44,17,Kentucky,0.538913,0
2013,44,4,2013W44,18,Louisiana,1.55987,1
2013,44,4,2013W44,19,Maine,0.31428,0
2013,44,4,2013W44,20,Maryland,0.684679,0
2013,44,4,2013W44,21,Massachusetts,0.752864,0
2013,44,4,2013W44,22,Michigan,1.15028,0
2013,44,4,2013W44,23,Minnesota,1.32789,0
2013,44,4,2013W44,24,Mississippi,4.3561,0
2013,44,4,2013W44,25,Missouri,1.06213,0
2013,44,4,2013W44,26,Montana,0.0776096,0
2013,44,4,2013W44,27,Nebraska,0.472306,0
2013,44,4,2013W44,28,Nevada,0.804817,0
2013,44,4,2013W44,29,New Hampshire,0.144796,0
2013,44,4,2013W44,30,New Jersey,1.66137,0
2013,44,4,2013W44,31,New Mexico,1.949,0
2013,44,4,2013W44,32,New York,1.660026,0
2013,44,4,2013W44,33,North Carolina,0.821066,0
2013,44,4,2013W44,34,North Dakota,0.739523,0
2013,44,4,2013W44,35,Ohio,0.565866,0
2013,44,4,2013W44,36,Oklahoma,2.48809,0
2013,44,4,2013W44,37,Oregon,0.459559,0
2013,44,4,2013W44,38,Pennsylvania,0.829274,0
2013,44,4,2013W44,39,Rhode Island,0.337942,0
2013,44,4,2013W44,40,South Carolina,0.558744,0
2013,44,4,2013W44,41,South Dakota,0.709478,0
2013,44,4,2013W44,42,Tennessee,0.294748,0
2013,44,4,2013W44,43,Texas,2.54797,0
2013,44,4,2013W44,44,Utah,1.272,0
2013,44,4,2013W44,45,Vermont,1.31212,0
2013,44,4,2013W44,46,Virginia,1.63527,0
2013,44,4,2013W44,47,Washington,0.587889,0
2013,44,4,2013W44,48,West Virginia,0.578331,0
2013,44,4,2013W44,49,Wisconsin,0.988609,0
2013,44,4,2013W44,50,Wyoming,0.576541,0
2013,45,5,2013W45,0,Alabama,3.31035,0
2013,45,5,2013W45,1,Alaska,0.563258,0
2013,45,5,2013W45,2,Arizona,1.14376,0
2013,45,5,2013W45,3,Arkansas,1.96604,0
2013,45,5,2013W45,4,California,2.29774,0
2013,45,5,2013W45,5,Colorado,0.679462,0
2013,45,5,2013W45,6,Connecticut,1.81609,0
2013,45,5,2013W45,7,Delaware,1.22997,0
2013,45,5,2013W45,8,District of Columbia,7.20887,0
2013,45,5,2013W45,9,Florida,2.67425,1
2013,45,5,2013W45,10,Georgia,1.57451,0
2013,45,5,2013W45,11,Hawaii,2.20936,0
2013,45,5,2013W45,12,Idaho,0.390117,0
2013,45,5,2013W45,13,Illinois,1.79131,0
2013,45,5,2013W45,14,Indiana,1.12326,0
2013,45,5,2013W45,15,Iowa,0.261519,0
2013,45,5,2013W45,16,Kansas,1.12446,0
2013,45,5,2013W45,17,Kentucky,0.564254,0
2013,45,5,2013W45,18,Louisiana,1.55987,1
2013,45,5,2013W45,19,Maine,0.329075,0
2013,45,5,2013W45,20,Maryland,0.722491,0
2013,45,5,2013W45,21,Massachusetts,0.792602,0
2013,45,5,2013W45,22,Michigan,1.35071,0
2013,45,5,2013W45,23,Minnesota,0.953188,0
2013,45,5,2013W45,24,Mississippi,4.64586,0
2013,45,5,2013W45,25,Missouri,1.16895,0
2013,45,5,2013W45,26,Montana,0.0376932,0
2013,45,5,2013W45,27,Nebraska,0.690407,0
2013,45,5,2013W45,28,Nevada,1.00333,0
2013,45,5,2013W45,29,New Hampshire,0.273684,0
2013,45,5,2013W45,30,New Jersey,1.60633,0
2013,45,5,2013W45,31,New Mexico,2.03065,0
2013,45,5,2013W45,32,New York,1.7453399,0
2013,45,5,2013W45,33,North Carolina,0.891586,0
2013,45,5,2013W45,34,North Dakota,0.234926,0
2013,45,5,2013W45,35,Ohio,0.684692,0
2013,45,5,2013W45,36,Oklahoma,3.53245,0
2013,45,5,2013W45,37,Oregon,0.307613,0
2013,45,5,2013W45,38,Pennsylvania,0.773813,0
2013,45,5,2013W45,39,Rhode Island,0.152486,0
2013,45,5,2013W45,40,South Carolina,0.450721,0
2013,45,5,2013W45,41,South Dakota,0.889713,0
2013,45,5,2013W45,42,Tennessee,0.370059,0
2013,45,5,2013W45,43,Texas,2.98433,0
2013,45,5,2013W45,44,Utah,1.263,0
2013,45,5,2013W45,45,Vermont,1.86391,0
2013,45,5,2013W45,46,Virginia,1.56031,0
2013,45,5,2013W45,47,Washington,0.39869,0
2013,45,5,2013W45,48,West Virginia,0.714434,0
2013,45,5,2013W45,49,Wisconsin,1.09842,0
2013,45,5,2013W45,50,Wyoming,0.576419,0
2013,46,6,2013W46,0,Alabama,3.30741,0
2013,46,6,2013W46,1,Alaska,0.429185,0
2013,46,6,2013W46,2,Arizona,1.07193,0
2013,46,6,2013W46,3,Arkansas,1.76103,0
2013,46,6,2013W46,4,California,2.29161,0
2013,46,6,2013W46,5,Colorado,0.593258,0
2013,46,6,2013W46,6,Connecticut,1.17647,0
2013,46,6,2013W46,7,Delaware,1.28205,0
2013,46,6,2013W46,8,District of Columbia,7.79841,0
2013,46,6,2013W46,9,Florida,2.67425,1
2013,46,6,2013W46,10,Georgia,1.66375,0
2013,46,6,2013W46,11,Hawaii,2.1264,0
2013,46,6,2013W46,12,Idaho,0.870687,0
2013,46,6,2013W46,13,Illinois,1.80678,0
2013,46,6,2013W46,14,Indiana,1.12862,0
2013,46,6,2013W46,15,Iowa,0.201719,0
2013,46,6,2013W46,16,Kansas,0.736096,0
2013,46,6,2013W46,17,Kentucky,0.464582,0
2013,46,6,2013W46,18,Louisiana,1.55987,1
2013,46,6,2013W46,19,Maine,0.698273,0
2013,46,6,2013W46,20,Maryland,1.02634,0
2013,46,6,2013W46,21,Massachusetts,0.858244,0
2013,46,6,2013W46,22,Michigan,1.4787,0
2013,46,6,2013W46,23,Minnesota,0.463714,0
2013,46,6,2013W46,24,Mississippi,5.02288,0
2013,46,6,2013W46,25,Missouri,1.23795,0
2013,46,6,2013W46,26,Montana,0.295334,0
2013,46,6,2013W46,27,Nebraska,0.953107,0
2013,46,6,2013W46,28,Nevada,0.93076,0
2013,46,6,2013W46,29,New Hampshire,0.191083,0
2013,46,6,2013W46,30,New Jersey,1.5635,0
2013,46,6,2013W46,31,New Mexico,2.3425,0
2013,46,6,2013W46,32,New York,1.7834051,0
2013,46,6,2013W46,33,North Carolina,0.990508,0
2013,46,6,2013W46,34,North Dakota,0.0694927,0
2013,46,6,2013W46,35,Ohio,0.71213,0
2013,46,6,2013W46,36,Oklahoma,3.42067,0
2013,46,6,2013W46,37,Oregon,0.484914,0
2013,46,6,2013W46,38,Pennsylvania,0.887462,0
2013,46,6,2013W46,39,Rhode Island,0.111803,0
2013,46,6,2013W46,40,South Carolina,0.322779,0
2013,46,6,2013W46,41,South Dakota,1.10861,0
2013,46,6,2013W46,42,Tennessee,0.492741,0
2013,46,6,2013W46,43,Texas,3.57321,0
2013,46,6,2013W46,44,Utah,1.16391,0
2013,46,6,2013W46,45,Vermont,1.87949,0
2013,46,6,2013W46,46,Virginia,1.57625,0
2013,46,6,2013W46,47,Washington,0.43734,0
2013,46,6,2013W46,48,West Virginia,0.906949,0
2013,46,6,2013W46,49,Wisconsin,0.802139,0
2013,46,6,2013W46,50,Wyoming,0.373648,0
2013,47,7,2013W47,0,Alabama,3.76957,0
2013,47,7,2013W47,1,Alaska,0.439883,0
2013,47,7,2013W47,2,Arizona,1.31731,0
2013,47,7,2013W47,3,Arkansas,2.06209,0
2013,47,7,2013W47,4,California,2.13404,0
2013,47,7,2013W47,5,Colorado,0.754498,0
2013,47,7,2013W47,6,Connecticut,0.666667,0
2013,47,7,2013W47,7,Delaware,0.840598,0
2013,47,7,2013W47,8,District of Columbia,8.19936,0
2013,47,7,2013W47,9,Florida,2.67425,1
2013,47,7,2013W47,10,Georgia,1.99441,0
2013,47,7,2013W47,11,Hawaii,2.53583,0
2013,47,7,2013W47,12,Idaho,0.996678,0
2013,47,7,2013W47,13,Illinois,1.93023,0
2013,47,7,2013W47,14,Indiana,1.02115,0
2013,47,7,2013W47,15,Iowa,0.22015,0
2013,47,7,2013W47,16,Kansas,1.29288,0
2013,47,7,2013W47,17,Kentucky,0.304366,0
2013,47,7,2013W47,18,Louisiana,1.55987,1
2013,47,7,2013W47,19,Maine,0.418493,0
2013,47,7,2013W47,20,Maryland,0.886032,0
2013,47,7,2013W47,21,Massachusetts,0.808617,0
2013,47,7,2013W47,22,Michigan,1.4711,0
2013,47,7,2013W47,23,Minnesota,0.376189,0
2013,47,7,2013W47,24,Mississippi,5.14072,0
2013,47,7,2013W47,25,Missouri,1.4448,0
2013,47,7,2013W47,26,Montana,0.22409,0
2013,47,7,2013W47,27,Nebraska,0.679456,0
2013,47,7,2013W47,28,Nevada,1.0488,0
2013,47,7,2013W47,29,New Hampshire,0.216068,0
2013,47,7,2013W47,30,New Jersey,1.99283,0
2013,47,7,2013W47,31,New Mexico,2.41625,0
2013,47,7,2013W47,32,New York,1.8979561,0
2013,47,7,2013W47,33,North Carolina,0.87001,0
2013,47,7,2013W47,34,North Dakota,0.257235,0
2013,47,7,2013W47,35,Ohio,0.683909,0
2013,47,7,2013W47,36,Oklahoma,3.03972,0
2013,47,7,2013W47,37,Oregon,0.496689,0
2013,47,7,2013W47,38,Pennsylvania,0.725484,0
2013,47,7,2013W47,39,Rhode Island,0.266469,0
2013,47,7,2013W47,40,South Carolina,1.0033,0
2013,47,7,2013W47,41,South Dakota,0.879909,0
2013,47,7,2013W47,42,Tennessee,0.869565,0
2013,47,7,2013W47,43,Texas,4.24138,0
2013,47,7,2013W47,44,Utah,1.80261,0
2013,47,7,2013W47,45,Vermont,1.89911,0
2013,47,7,2013W47,46,Virginia,1.72339,0
2013,47,7,2013W47,47,Washington,0.334935,0
2013,47,7,2013W47,48,West Virginia,0.650195,0
2013,47,7,2013W47,49,Wisconsin,1.1101,0
2013,47,7,2013W47,50,Wyoming,0.76438,0
2013,48,8,2013W48,0,Alabama,3.86408,0
2013,48,8,2013W48,1,Alaska,0.321543,0
2013,48,8,2013W48,2,Arizona,1.3855,0
2013,48,8,2013W48,3,Arkansas,2.90023,0
2013,48,8,2013W48,4,California,2.59558,0
2013,48,8,2013W48,5,Colorado,0.725176,0
2013,48,8,2013W48,6,Connecticut,0.893471,0
2013,48,8,2013W48,7,Delaware,1.12896,0
2013,48,8,2013W48,8,District of Columbia,9.6956,0
2013,48,8,2013W48,9,Florida,2.67425,1
2013,48,8,2013W48,10,Georgia,2.73349,0
2013,48,8,2013W48,11,Hawaii,1.74064,0
2013,48,8,2013W48,12,Idaho,0.942549,0
2013,48,8,2013W48,13,Illinois,2.33875,0
2013,48,8,2013W48,14,Indiana,1.52973,0
2013,48,8,2013W48,15,Iowa,0.192567,0
2013,48,8,2013W48,16,Kansas,1.19681,0
2013,48,8,2013W48,17,Kentucky,0.156519,0
2013,48,8,2013W48,18,Louisiana,1.55987,1
2013,48,8,2013W48,19,Maine,1.23086,0
2013,48,8,2013W48,20,Maryland,1.31439,0
2013,48,8,2013W48,21,Massachusetts,1.04882,0
2013,48,8,2013W48,22,Michigan,2.41871,0
2013,48,8,2013W48,23,Minnesota,1.08668,0
2013,48,8,2013W48,24,Mississippi,5.77082,0
2013,48,8,2013W48,25,Missouri,1.6266,0
2013,48,8,2013W48,26,Montana,0.169683,0
2013,48,8,2013W48,27,Nebraska,0.900424,0
2013,48,8,2013W48,28,Nevada,1.54363,0
2013,48,8,2013W48,29,New Hampshire,0.157679,0
2013,48,8,2013W48,30,New Jersey,2.30253,0
2013,48,8,2013W48,31,New Mexico,2.35611,0
2013,48,8,2013W48,32,New York,2.2335048,0
2013,48,8,2013W48,33,North Carolina,1.45934,0
2013,48,8,2013W48,34,North Dakota,0.658288,0
2013,48,8,2013W48,35,Ohio,0.97723,0
2013,48,8,2013W48,36,Oklahoma,2.54652,0
2013,48,8,2013W48,37,Oregon,0.324675,0
2013,48,8,2013W48,38,Pennsylvania,1.01918,0
2013,48,8,2013W48,39,Rhode Island,0.238493,0
2013,48,8,2013W48,40,South Carolina,1.02503,0
2013,48,8,2013W48,41,South Dakota,1.37978,0
2013,48,8,2013W48,42,Tennessee,1.14943,0
2013,48,8,2013W48,43,Texas,5.07503,0
2013,48,8,2013W48,44,Utah,1.84716,0
2013,48,8,2013W48,45,Vermont,1.79453,0
2013,48,8,2013W48,46,Virginia,1.91655,0
2013,48,8,2013W48,47,Washington,0.858586,0
2013,48,8,2013W48,48,West Virginia,1.15874,0
2013,48,8,2013W48,49,Wisconsin,1.11873,0
2013,48,8,2013W48,50,Wyoming,0.511447,0
2013,49,9,2013W49,0,Alabama,5.90269,0
2013,49,9,2013W49,1,Alaska,0.589181,0
2013,49,9,2013W49,2,Arizona,1.35737,0
2013,49,9,2013W49,3,Arkansas,2.79739,0
2013,49,9,2013W49,4,California,2.32553,0
2013,49,9,2013W49,5,Colorado,1.3374,0
2013,49,9,2013W49,6,Connecticut,0.933998,0
2013,49,9,2013W49,7,Delaware,1.29994,0
2013,49,9,2013W49,8,District of Columbia,11.0972,0
2013,49,9,2013W49,9,Florida,2.67425,1
2013,49,9,2013W49,10,Georgia,2.75498,0
2013,49,9,2013W49,11,Hawaii,2.10035,0
2013,49,9,2013W49,12,Idaho,0.575153,0
2013,49,9,2013W49,13,Illinois,2.38091,0
2013,49,9,2013W49,14,Indiana,1.27785,0
2013,49,9,2013W49,15,Iowa,0.236046,0
2013,49,9,2013W49,16,Kansas,1.33824,0
2013,49,9,2013W49,17,Kentucky,0.601551,0
2013,49,9,2013W49,18,Louisiana,1.55987,1
2013,49,9,2013W49,19,Maine,0.788412,0
2013,49,9,2013W49,20,Maryland,1.10348,0
2013,49,9,2013W49,21,Massachusetts,0.840584,0
2013,49,9,2013W49,22,Michigan,2.14276,0
2013,49,9,2013W49,23,Minnesota,1.17106,0
2013,49,9,2013W49,24,Mississippi,6.0416,0
2013,49,9,2013W49,25,Missouri,1.90597,0
2013,49,9,2013W49,26,Montana,0.473244,0
2013,49,9,2013W49,27,Nebraska,0.712946,0
2013,49,9,2013W49,28,Nevada,1.39576,0
2013,49,9,2013W49,29,New Hampshire,0.107852,0
2013,49,9,2013W49,30,New Jersey,1.99525,0
2013,49,9,2013W49,31,New Mexico,2.31555,0
2013,49,9,2013W49,32,New York,2.3137255,0
2013,49,9,2013W49,33,North Carolina,1.23108,0
2013,49,9,2013W49,34,North Dakota,0.349162,0
2013,49,9,2013W49,35,Ohio,0.776099,0
2013,49,9,2013W49,36,Oklahoma,4.32297,0
2013,49,9,2013W49,37,Oregon,0.746714,0
2013,49,9,2013W49,38,Pennsylvania,1.0175,0
2013,49,9,2013W49,39,Rhode Island,0.348819,0
2013,49,9,2013W49,40,South Carolina,1.80626,0
2013,49,9,2013W49,41,South Dakota,1.16938,0
2013,49,9,2013W49,42,Tennessee,1.74569,0
2013,49,9,2013W49,43,Texas,5.62401,0
2013,49,9,2013W49,44,Utah,2.79971,0
2013,49,9,2013W49,45,Vermont,2.4369,0
2013,49,9,2013W49,46,Virginia,1.98556,0
2013,49,9,2013W49,47,Washington,0.625286,0
2013,49,9,2013W49,48,West Virginia,1.02495,0
2013,49,9,2013W49,49,Wisconsin,1.02852,0
2013,49,9,2013W49,50,Wyoming,0.721955,0
2013,50,10,2013W50,0,Alabama,6.3419,0
2013,50,10,2013W50,1,Alaska,1.38122,0
2013,50,10,2013W50,2,Arizona,1.34871,0
2013,50,10,2013W50,3,Arkansas,1.83861,0
2013,50,10,2013W50,4,California,2.77058,0
2013,50,10,2013W50,5,Colorado,1.47079,0
2013,50,10,2013W50,6,Connecticut,1.2318,0
2013,50,10,2013W50,7,Delaware,1.08902,0
2013,50,10,2013W50,8,District of Columbia,9.10415,0
2013,50,10,2013W50,9,Florida,2.67425,1
2013,50,10,2013W50,10,Georgia,2.71505,0
2013,50,10,2013W50,11,Hawaii,2.86248,0
2013,50,10,2013W50,12,Idaho,1.0514,0
2013,50,10,2013W50,13,Illinois,2.78107,0
2013,50,10,2013W50,14,Indiana,1.69102,0
2013,50,10,2013W50,15,Iowa,0.269823,0
2013,50,10,2013W50,16,Kansas,1.70002,0
2013,50,10,2013W50,17,Kentucky,0.486114,0
